id,nom,desserte,pmr,ascenseur,escalator,gid,last_update,last_update_fme,coord1,coord2
47400,"Allee de l'Eglise","68B:R",false,false,false,9967,"2021-09-19 02:31:27","2021-09-19 06:00:25",849489.647248254739679,6519530.050076454877853
47475,"Dardilly le Bas","3A:A",false,false,false,9749,"2021-09-19 02:31:27","2021-09-19 06:00:25",836228.916010231245309,6524478.898520676419139
47478,"Trefilerie","93A:R",true,false,false,9755,"2021-09-19 02:31:27","2021-09-19 06:00:25",844444.886259292718023,6514203.771916988305748
47746,"General Frere","26A:R,79A:R",false,false,false,10751,"2021-09-19 02:31:27","2021-09-19 06:00:25",846739.564189976896159,6515935.391981922090054
47765,"Mions Les Tilleuls","62A:R,87A:R",false,false,false,10791,"2021-09-19 02:31:27","2021-09-19 06:00:25",852242.097416595788673,6509636.436579238623381
2104,"Murget","68B:A",false,false,false,2302,"2021-09-19 02:31:27","2021-09-19 06:00:22",853640.241046548937447,6517250.695800773799419
2128,"Niepce","S4A:A",false,false,false,2312,"2021-09-19 02:31:27","2021-09-19 06:00:22",841127.497748693218455,6521623.109877749346197
2257,"Penon","62A:A,87A:A",true,false,false,2396,"2021-09-19 02:31:27","2021-09-19 06:00:22",852771.61123367282562,6509376.294016032479703
2521,"Pont Koenig R.D.","40A:A",true,false,false,184,"2021-09-19 02:31:27","2021-09-19 06:00:22",840856.35665821749717,6520525.394512913189828
2598,"Residence Le Parc","S4A:A",true,false,false,2570,"2021-09-19 02:31:27","2021-09-19 06:00:22",841218.912108687451109,6521212.689218522980809
2600,"Revaison","C25B:R",true,false,false,2571,"2021-09-19 02:31:27","2021-09-19 06:00:22",849156.430237384862266,6513193.890478343702853
2647,"Rouville","C13B:A,C18A:A",true,false,false,2609,"2021-09-19 02:31:27","2021-09-19 06:00:22",841734.510373829398304,6520515.893364844843745
2928,"Ste Foy Hopital","C19A:R",true,false,false,2799,"2021-09-19 02:31:27","2021-09-19 06:00:22",839546.607179145328701,6516207.480768971145153
3441,"Les Narcisses","72C:R",true,false,false,3054,"2021-09-19 02:31:27","2021-09-19 06:00:22",833926.821018646704033,6519405.624110254459083
10861,"Joannes Masset","66B:A",true,false,false,1618,"2021-09-19 02:31:27","2021-09-19 06:00:23",839976.160525927902199,6520472.357598204165697
12151,"L'Avenir","C24E:R",true,false,false,3234,"2021-09-19 02:31:27","2021-09-19 06:00:23",832939.264711427269503,6517779.127529337070882
30207,"Valmy","304:A",true,true,true,211,"2021-09-19 02:31:27","2021-09-19 06:00:23",840295.113922311225906,6521067.236882554367185
42436,"Polaris","111A:A,54A:A",false,false,false,3668,"2021-09-19 02:31:27","2021-09-19 06:00:24",847587.262688464019448,6509388.660012395121157
42474,"George Sand","C2A:R,ZI4A:A",true,false,false,3520,"2021-09-19 02:31:27","2021-09-19 06:00:24",847398.393236112431623,6525790.79310392960906
42475,"Companet","C2A:R,ZI4A:A",true,false,false,4731,"2021-09-19 02:31:27","2021-09-19 06:00:24",845737.69229866086971,6525275.465434033423662
42476,"Companet","C2A:A,ZI4A:R",true,false,false,4732,"2021-09-19 02:31:27","2021-09-19 06:00:24",845790.744806947303005,6525287.001385692507029
43031,"Campus Lyon Ouest","3A:A,55B:A,55B:R,PL3A:A",true,false,false,4788,"2021-09-19 02:31:27","2021-09-19 06:00:24",837234.582843184005469,6521852.895462493412197
43033,"Pavillon Medical","88B:A,88B:R",true,false,false,4795,"2021-09-19 02:31:27","2021-09-19 06:00:24",840830.722324243863113,6512956.298077253624797
43034,"Chemin de Montluzin","21A:A",true,false,false,4797,"2021-09-19 02:31:27","2021-09-19 06:00:24",835761.987564643844962,6531420.297417123802006
43035,"Chemin de Montluzin","21A:R",true,false,false,4796,"2021-09-19 02:31:27","2021-09-19 06:00:24",835747.970786844613031,6531441.518757083453238
43054,"Parc Tete d'Or - Verguin","27A:A",true,false,false,4798,"2021-09-19 02:31:27","2021-09-19 06:00:24",844212.73049533914309,6520911.349277779459953
43056,"Clinique du Parc","27A:A",true,false,false,4800,"2021-09-19 02:31:27","2021-09-19 06:00:24",844443.880450435099192,6520835.438962207175791
43058,"Charpennes","27A:A",true,false,false,240,"2021-09-19 02:31:27","2021-09-19 06:00:24",844772.362535081105307,6520629.290863405913115
1642,"Les Chaux","C20D:A,C20E:A",true,false,false,1939,"2021-09-19 02:31:27","2021-09-19 06:00:22",836288.806608937797137,6516716.804799512028694
1659,"Les Coutures","17B:A,17B:R,8B:R",true,false,false,1952,"2021-09-19 02:31:27","2021-09-19 06:00:22",840297.529320350149646,6515571.542053335346282
1756,"Les Roches","66B:R",true,false,false,6069,"2021-09-19 02:31:27","2021-09-19 06:00:22",839464.096166244591586,6521289.62734904140234
1892,"Manufacture Montluc","C25B:R,T36:R",true,false,false,758,"2021-09-19 02:31:27","2021-09-19 06:00:22",844554.515173682244495,6518346.68868922162801
47202,"Les Ormes","20A:A,71A:A,S7A:A",true,false,false,9287,"2021-09-19 02:31:27","2021-09-19 06:00:25",841421.778260347782634,6524670.316990027204156
47298,"Beauvisage CISL","T6:R",true,false,false,10062,"2021-09-19 02:31:27","2021-09-19 06:00:25",845190.85543234879151,6516121.96338015422225
47299,"Grange Rouge - Santy","T6:A",true,false,false,10063,"2021-09-19 02:31:27","2021-09-19 06:00:25",845682.200673223123886,6516368.312859740108252
47300,"Grange Rouge - Santy","T6:R",true,false,false,10064,"2021-09-19 02:31:27","2021-09-19 06:00:25",845678.428427243721671,6516370.003627751022577
47406,"Charcot","95A:R",true,false,false,9968,"2021-09-19 02:31:27","2021-09-19 06:00:25",854862.042416158830747,6522715.466481481678784
47481,"10 Rue Saillant","ZI3A:A,ZI4A:A",false,false,false,10781,"2021-09-19 02:31:27","2021-09-19 06:00:25",850586.232330480474047,6521316.095592339523137
47766,"Pre Moulin","11B:A,11B:R",false,false,false,10798,"2021-09-19 02:31:27","2021-09-19 06:00:25",830787.931955567910336,6512204.693025085143745
1970,"Meyzieu Gare Liberation","67A:A,85A:R",true,false,false,584,"2021-09-19 02:31:27","2021-09-19 06:00:22",855460.516081400215626,6521098.967476101592183
1989,"Michelet","C2A:R,C5A:R",true,false,false,2203,"2021-09-19 02:31:27","2021-09-19 06:00:22",846765.927297231275588,6525383.951992385089397
2072,"Montgolfier","76A:A",false,false,false,2268,"2021-09-19 02:31:27","2021-09-19 06:00:22",852760.054289487423375,6516093.490129632875323
2146,"Novy Jicin","35A:A,35A:R,87A:R,ZI1A:R",true,false,false,2326,"2021-09-19 02:31:27","2021-09-19 06:00:22",847603.976967246970162,6512536.439883108250797
2195,"Les Saules","89D:A,89E:A,GE4A:R",true,false,false,2367,"2021-09-19 02:31:27","2021-09-19 06:00:22",836531.40323626738973,6525699.813565352000296
2384,"Place Flammarion","2A:A,C18A:R",false,false,false,2446,"2021-09-19 02:31:27","2021-09-19 06:00:22",841439.998161501833238,6521596.46085677947849
2551,"Pyrenees","C12A:A",true,false,false,2553,"2021-09-19 02:31:27","2021-09-19 06:00:22",844215.991938217310235,6515208.359345231205225
2688,"Sathonay Manutention","9B:A",true,false,false,6695,"2021-09-19 02:31:27","2021-09-19 06:00:22",845387.833119837916456,6527062.43394592218101
2690,"Sathonay Mutualite","33A:A,77A:A,9B:A",true,false,false,2635,"2021-09-19 02:31:27","2021-09-19 06:00:22",845219.070590563467704,6526204.089323540218174
2857,"St Priest Beausejour","62A:A,62A:R",true,false,false,2758,"2021-09-19 02:31:27","2021-09-19 06:00:22",851409.028369265026413,6513613.246689882129431
3003,"Trion","C20D:R,C21A:R",true,false,false,2859,"2021-09-19 02:31:27","2021-09-19 06:00:22",840907.709349949844182,6519167.151821902021766
3028,"Valdo","45B:A,45B:R",true,false,false,2880,"2021-09-19 02:31:27","2021-09-19 06:00:22",838700.147942512528971,6518290.800296895205975
3088,"Velten","31A:R,43A:R",true,false,false,2926,"2021-09-19 02:31:27","2021-09-19 06:00:22",842413.265238448046148,6523818.393367735669017
3117,"Veyrie","86A:R",true,false,false,2945,"2021-09-19 02:31:27","2021-09-19 06:00:22",833812.814190984121524,6525250.465617371723056
10984,"Cedres","33A:A,70A:A,77A:A,9B:A,S5A:R",true,false,false,3560,"2021-09-19 02:31:27","2021-09-19 06:00:23",844172.111985912779346,6524814.264352888800204
10996,"Illhaeusern","43A:R",true,false,false,3568,"2021-09-19 02:31:27","2021-09-19 06:00:23",843993.84216708294116,6526404.396662375889719
11364,"Polaris","111A:R,54A:R",false,false,false,3667,"2021-09-19 02:31:27","2021-09-19 06:00:23",847682.394059045589529,6509530.721254350617528
11419,"Rey Loras","S14A:A",false,false,false,3682,"2021-09-19 02:31:27","2021-09-19 06:00:23",842468.368455992545933,6533105.59991627279669
11503,"St Philippe","69A:R",true,false,false,8881,"2021-09-19 02:31:27","2021-09-19 06:00:23",844986.805211282451637,6518541.81882946472615
30083,"Garibaldi - Berthelot","35A:A",true,false,false,375,"2021-09-19 02:31:27","2021-09-19 06:00:23",843641.889401171123609,6517712.054664649069309
43062,"Villeurbanne Centre","27A:A,27A:R",true,false,false,4803,"2021-09-19 02:31:27","2021-09-19 06:00:24",845916.091660658130422,6520425.206874714232981
47201,"Fayolle","20A:R,71A:R",true,false,false,9286,"2021-09-19 02:31:27","2021-09-19 06:00:25",841352.479100445285439,6524027.233241167850792
1361,"La Croix","21A:A",true,false,false,5983,"2021-09-19 02:31:27","2021-09-19 06:00:22",837499.86202484567184,6527561.456040642224252
1527,"Le Cantin","77A:A,77A:R",false,false,false,1838,"2021-09-19 02:31:27","2021-09-19 06:00:22",843609.284322209190577,6528642.729432568885386
47306,"Mermoz - Pinel","T6:R",true,false,false,10070,"2021-09-19 02:31:27","2021-09-19 06:00:25",846725.977845357963815,6516334.514780473895371
47307,"Essarts - Laennec","T6:A,T6:R",true,false,false,10071,"2021-09-19 02:31:27","2021-09-19 06:00:25",846962.217011370928958,6516865.144110850058496
47414,"Mermoz - Moselle","C15A:R",true,false,false,9849,"2021-09-19 02:31:27","2021-09-19 06:00:25",846403.765027344343252,6516481.340922905132174
47418,"Carre de Soie","C8A:R",true,false,false,9851,"2021-09-19 02:31:27","2021-09-19 06:00:25",849154.259639308787882,6520087.746198169887066
47484,"La Blanchisserie","97A:A",true,false,false,9869,"2021-09-19 02:31:27","2021-09-19 06:00:25",843047.055142669123597,6532437.400404087267816
47487,"Grisard","50A:A,62A:A,62A:R,76A:A,ZI8A:A",true,false,false,9870,"2021-09-19 02:31:27","2021-09-19 06:00:25",851555.147094456944615,6512690.741512848064303
1974,"Meyzieu Le Carreau","67A:A,95A:R",false,false,false,2186,"2021-09-19 02:31:27","2021-09-19 06:00:22",854689.345957990270108,6521575.266666784882545
2010,"Campus Region numerique","5A:R,86A:R,GE6A:A",true,false,false,2219,"2021-09-19 02:31:27","2021-09-19 06:00:22",836043.953231766354293,6521481.260993040166795
2058,"Montessuy Fleming","C1A:A",true,false,false,2256,"2021-09-19 02:31:27","2021-09-19 06:00:22",843431.999988058698364,6523320.906529296189547
2082,"Montmein Nord","88B:A,88B:R",false,false,false,2281,"2021-09-19 02:31:27","2021-09-19 06:00:22",840546.920808776747435,6513886.900066317990422
2098,"Moulin d'Amont","67A:A",true,false,false,2295,"2021-09-19 02:31:27","2021-09-19 06:00:22",853956.162213585106656,6521247.558145723305643
2099,"Moulin d'Amont","67A:R",true,false,false,2296,"2021-09-19 02:31:27","2021-09-19 06:00:22",853913.050276304828003,6521237.086217201314867
2407,"Plambeau","21A:R",true,false,false,2456,"2021-09-19 02:31:27","2021-09-19 06:00:22",836448.630960968090221,6529715.033601165749133
2425,"Poncettes","C20D:A,C20E:A",true,false,false,2471,"2021-09-19 02:31:27","2021-09-19 06:00:22",840253.923960210988298,6518657.191420192830265
10892,"Bellevue","9B:R",true,false,false,914,"2021-09-19 02:31:27","2021-09-19 06:00:23",843587.759687247918919,6522372.40847947075963
11032,"Savoie","50A:A",false,false,false,3583,"2021-09-19 02:31:27","2021-09-19 06:00:23",854201.60680745402351,6513150.759983573108912
11113,"Les Regales","76A:A",false,false,false,3617,"2021-09-19 02:31:27","2021-09-19 06:00:23",853415.253442551824264,6518638.635445851832628
11418,"Rey Loras","S14A:A",false,false,false,3681,"2021-09-19 02:31:27","2021-09-19 06:00:23",842468.76263602997642,6533128.386719862930477
30173,"Hôtel de Ville L. Pradel","PL1A:A,S6A:A,S6A:R",true,false,false,111,"2021-09-19 02:31:27","2021-09-19 06:00:23",842682.284881832543761,6520235.035327691584826
30388,"Avenue du Plateau","66B:A,C14A:A,S11A:R",true,false,false,3784,"2021-09-19 02:31:27","2021-09-19 06:00:23",839437.777211980079301,6522101.958293930627406
30389,"Duchere Les Erables","66B:R,C14A:R,S11A:A",true,false,false,3786,"2021-09-19 02:31:27","2021-09-19 06:00:23",839354.664270254317671,6521922.226970198564231
43195,"Tour Salvagny Chambettes","86A:A,86A:R,S2A:A",true,false,false,4815,"2021-09-19 02:31:27","2021-09-19 06:00:24",832380.564788582036272,6525585.572985146194696
43222,"Cordeliers","C13B:R,C14A:R,C3A:A,PL1A:A",true,false,false,29,"2021-09-19 02:31:27","2021-09-19 06:00:24",842675.50426794285886,6519915.924567852169275
43224,"Cordeliers","C5A:A",true,false,false,9186,"2021-09-19 02:31:27","2021-09-19 06:00:24",842742.929815967101604,6519821.63104718644172
43225,"Cordeliers","9B:A",true,false,false,24,"2021-09-19 02:31:27","2021-09-19 06:00:24",842751.20780786278192,6519796.492413083091378
43226,"Cordeliers","9B:A,9B:R",true,false,false,32,"2021-09-19 02:31:27","2021-09-19 06:00:24",842855.84921281109564,6519816.699670772999525
43274,"Carrefour Liberation","5A:A,73D:A,C21A:A,C21A:R",true,false,false,1037,"2021-09-19 02:31:27","2021-09-19 06:00:24",837959.594238176941872,6519204.327183202840388
47207,"Verlaine","69A:A,C3A:A",true,false,false,9119,"2021-09-19 02:31:27","2021-09-19 06:00:25",846148.486925392295234,6519794.365538108162582
47208,"Verlaine","69A:R,C3A:R",true,false,false,9120,"2021-09-19 02:31:27","2021-09-19 06:00:25",846125.996913852868602,6519804.938600916415453
47214,"Route de Lyon","54A:R",true,false,false,9323,"2021-09-19 02:31:27","2021-09-19 06:00:25",847523.323718772968277,6510548.776206866838038
1178,"Hopital Croix-Rousse","33A:R",true,false,false,10038,"2021-09-19 02:31:27","2021-09-19 06:00:22",842121.857041680836119,6521688.018868297338486
1901,"Marcy l'Etoile","72C:A,72C:R,98G:R,GE6A:A,GE6A:R",true,false,false,2140,"2021-09-19 02:31:27","2021-09-19 06:00:22",832517.808965476811863,6521720.629873811267316
47314,"Hôpitaux Est - Pinel","T6:A,T6:R",true,false,false,10075,"2021-09-19 02:31:27","2021-09-19 06:00:25",847453.079325798316859,6518180.15124733839184
47323,"Mermoz - Pinel","T6:A,T6:R",true,false,false,10076,"2021-09-19 02:31:27","2021-09-19 06:00:25",846814.991119697573595,6516369.752156659029424
47326,"Bon Coin - Medipole","C11A:R,C3A:R",true,false,false,9544,"2021-09-19 02:31:27","2021-09-19 06:00:25",848073.087066764594056,6519676.215778756886721
47327,"Cyprian - Leon Blum","C11A:R,C3A:R",true,false,false,9545,"2021-09-19 02:31:27","2021-09-19 06:00:25",847709.568380657583475,6519632.133366867899895
47488,"Grisard","50A:R,62A:A,62A:R,76A:R,ZI8A:R",true,false,false,9871,"2021-09-19 02:31:27","2021-09-19 06:00:25",851548.551081548677757,6512687.021217036992311
47769,"Boulevard des Oiseaux","77A:R",false,false,false,10805,"2021-09-19 02:31:27","2021-09-19 06:00:25",845024.404022447182797,6525730.299870233982801
2191,"Paris","21A:R",true,false,false,2365,"2021-09-19 02:31:27","2021-09-19 06:00:22",837677.093056665034965,6526554.291021197102964
2482,"Pont de la Graviere","14B:A,C19A:R",true,false,false,2523,"2021-09-19 02:31:27","2021-09-19 06:00:22",838432.648333958350122,6515863.229927537962794
3017,"UFR Lyon-Sud","88B:A",true,false,false,2871,"2021-09-19 02:31:27","2021-09-19 06:00:22",840766.949323849403299,6513327.514424056746066
10688,"Tupin","S1A:R",false,false,false,3514,"2021-09-19 02:31:27","2021-09-19 06:00:23",842481.149562719278038,6519794.883419695310295
11247,"Avenue des Avoraux","84A:A,R2A:A",true,false,false,3632,"2021-09-19 02:31:27","2021-09-19 06:00:23",841892.597800222341903,6532254.266620008274913
11274,"Bron Jules Ferry","24A:R",true,false,false,3634,"2021-09-19 02:31:27","2021-09-19 06:00:23",847448.298180189798586,6516499.779514707624912
11275,"Parc du Chene","52A:A,79A:A",true,false,false,3638,"2021-09-19 02:31:27","2021-09-19 06:00:23",849818.092520702863112,6517315.577795677818358
11277,"St-Irenee","46A:A,49A:A,C20E:A,PL3A:A",true,false,false,3297,"2021-09-19 02:31:27","2021-09-19 06:00:23",840828.360524401767179,6518884.079819933511317
11286,"Jaures Blum","57A:A",false,false,false,3642,"2021-09-19 02:31:27","2021-09-19 06:00:23",853147.868535867659375,6521020.823095840401947
11318,"Leclerc - Girard","60A:R",true,false,false,3648,"2021-09-19 02:31:27","2021-09-19 06:00:23",841818.902451588888653,6516590.634370568208396
30304,"Lenine - Fromont","ZI3A:A",false,false,false,3767,"2021-09-19 02:31:27","2021-09-19 06:00:23",850539.149394580628723,6521722.520205831155181
30406,"Saint-Mathieu","C16A:A",true,false,false,3790,"2021-09-19 02:31:27","2021-09-19 06:00:23",845272.312708999495953,6517460.332588151097298
30413,"Pavillon 2C","88B:A,88B:R",true,false,false,3821,"2021-09-19 02:31:27","2021-09-19 06:00:23",840749.127173285814933,6512761.168372157029808
30449,"La Rochette - Clochettes","93A:R",true,false,false,3809,"2021-09-19 02:31:27","2021-09-19 06:00:23",844513.850581019883975,6512297.387788482941687
43303,"Bron Droits de l'Homme","52A:A",true,false,false,3059,"2021-09-19 02:31:27","2021-09-19 06:00:24",850173.175000827992335,6516777.016891631297767
43305,"Triangle de Bron","52A:A",true,false,false,2856,"2021-09-19 02:31:27","2021-09-19 06:00:24",849864.028755507082678,6515982.085057745687664
43307,"La Borelle","79A:A,79A:R",true,false,false,639,"2021-09-19 02:31:27","2021-09-19 06:00:24",846277.89489467907697,6514238.584894481115043
43308,"Paul Eluard","57A:A",true,false,false,4834,"2021-09-19 02:31:27","2021-09-19 06:00:24",849377.898493363521993,6521457.685235327109694
43309,"ENTPE Ecole Architecture","57A:A",true,false,false,4835,"2021-09-19 02:31:27","2021-09-19 06:00:24",849368.514166407985613,6521796.526852674782276
43310,"ENTPE Ecole Architecture","57A:R",true,false,false,4836,"2021-09-19 02:31:27","2021-09-19 06:00:24",849362.370673202327453,6521793.152365700341761
43314,"Verdun - Paul Cezanne","57A:R",false,false,false,4839,"2021-09-19 02:31:27","2021-09-19 06:00:24",852939.526842546882108,6520258.277299704961479
43355,"College Ch. Bernardin","C20D:R,C20E:R",true,false,false,4841,"2021-09-19 02:31:27","2021-09-19 06:00:24",838075.547204677015543,6517273.907698304392397
43356,"Genovefains","55B:A,C20D:A,C21A:A",true,false,false,1483,"2021-09-19 02:31:27","2021-09-19 06:00:24",841176.743826371151954,6518729.257425801828504
43394,"Centre Commercial Genay","43A:A,43A:R",false,false,false,4844,"2021-09-19 02:31:27","2021-09-19 06:00:24",841307.819772435701452,6534115.530487726442516
2063,"Montfort","21A:A",false,false,false,2264,"2021-09-19 02:31:27","2021-09-19 06:00:22",835950.812058497802354,6530740.39550110977143
2066,"Montgay Ampere","33A:R",true,false,false,2266,"2021-09-19 02:31:27","2021-09-19 06:00:22",844633.804108844720758,6526464.868517528288066
2169,"Panorama","132:R,171:R,C5A:R",true,false,false,2342,"2021-09-19 02:31:27","2021-09-19 06:00:22",845690.281008119462058,6523700.253305406309664
2608,"Rillieux Piscine","ZI4A:A",true,false,false,2578,"2021-09-19 02:31:27","2021-09-19 06:00:22",846568.526908240397461,6525808.888733212836087
2669,"Salle Polyvalente","28A:A",false,false,false,5444,"2021-09-19 02:31:27","2021-09-19 06:00:22",856466.154224742786027,6516369.533901290036738
3031,"Valensaut","26A:A",true,false,false,2883,"2021-09-19 02:31:27","2021-09-19 06:00:22",845807.000042750500143,6515489.503553178161383
3175,"Z.I.C. Ouest","ZI4A:R",true,false,false,2985,"2021-09-19 02:31:27","2021-09-19 06:00:22",844886.531446570996195,6524467.456320985220373
3177,"Z.I. Chassieu Restaurant","76A:R",false,false,false,2988,"2021-09-19 02:31:27","2021-09-19 06:00:22",853161.449537292355672,6515947.184985524043441
3487,"Les Longes","50A:R,ZI8A:R",false,false,false,3070,"2021-09-19 02:31:27","2021-09-19 06:00:22",852222.728175694006495,6512727.067200263030827
10076,"Combe au Loup","67A:R",true,false,false,3294,"2021-09-19 02:31:27","2021-09-19 06:00:22",854331.073678681976162,6521399.366847337223589
10614,"Berlioz","2A:R,S10A:A,S10A:R",true,false,false,3496,"2021-09-19 02:31:27","2021-09-19 06:00:23",841473.005970937898383,6523841.175567124970257
11442,"Garibaldi - Duquesne","38B:R",true,false,false,3700,"2021-09-19 02:31:27","2021-09-19 06:00:23",843740.125394524773583,6520909.393476563505828
30823,"Le Four","77A:A,77A:R",true,false,false,3825,"2021-09-19 02:31:27","2021-09-19 06:00:23",845637.193907080218196,6530242.980613198131323
31354,"Burdeau","S12A:R",true,false,false,3847,"2021-09-19 02:31:27","2021-09-19 06:00:23",842372.812471681274474,6520616.346094656735659
43294,"Bergeron","C24E:A",true,false,false,4827,"2021-09-19 02:31:27","2021-09-19 06:00:24",833863.519430060870945,6517708.800374757498503
43295,"Bergeron","C24E:R",true,false,false,4826,"2021-09-19 02:31:27","2021-09-19 06:00:24",833872.345785813988186,6517704.588651024736464
43774,"Parc de la Mairie","46A:A",true,false,false,4888,"2021-09-19 02:31:27","2021-09-19 06:00:24",839926.578913276549429,6519051.642582342028618
43816,"St Fons 4 Chemins","60A:R,C12A:R",true,false,false,2704,"2021-09-19 02:31:27","2021-09-19 06:00:24",844399.1625874300953,6513775.042974381707609
43834,"Lycee Rosa Parks","84A:A,84A:R,96A:A,96A:R",true,false,false,4891,"2021-09-19 02:31:27","2021-09-19 06:00:24",843254.336520265322179,6532478.421215927228332
43838,"Hôtel Région Montrochet","63A:R",false,false,false,6546,"2021-09-19 02:31:27","2021-09-19 06:00:24",841656.044813587679528,6517075.218792725354433
43848,"Chemin de Crecy","23A:R,84A:R",false,false,false,4894,"2021-09-19 02:31:27","2021-09-19 06:00:24",840144.033430768991821,6523983.396740577183664
43854,"Bois de l'Etoile Liberte","GE6A:A",false,false,false,4896,"2021-09-19 02:31:27","2021-09-19 06:00:24",833845.788557620951906,6522045.394863216206431
43855,"Bois de l'Etoile Liberte","GE6A:A,GE6A:R",false,false,false,4897,"2021-09-19 02:31:27","2021-09-19 06:00:24",833919.717991164186969,6521997.794802078977227
46707,"Fontaines Jules Ferry","40A:R,70A:R",false,false,false,5908,"2021-09-19 02:31:27","2021-09-19 06:00:25",843304.043487030896358,6527614.869092253036797
46708,"ZA Everest Parc","ZI5B:A,ZI5B:R",false,false,false,5892,"2021-09-19 02:31:27","2021-09-19 06:00:25",854391.208822208223864,6515845.651458196341991
47430,"Pressin","11B:R",true,false,false,9672,"2021-09-19 02:31:27","2021-09-19 06:00:25",837707.015697558759712,6513723.236252522096038
47432,"Colin","C17A:R",true,false,false,9861,"2021-09-19 02:31:27","2021-09-19 06:00:25",845624.597660892526619,6521455.022431426681578
47490,"Collieres","C25B:R",true,false,false,10122,"2021-09-19 02:31:27","2021-09-19 06:00:25",851000.039087346987799,6511126.324942020699382
46024,"Gare Part-Dieu V.Merle","302A:R",true,false,false,532,"2021-09-19 02:31:27","2021-09-19 06:00:24",844348.194433783530258,6519692.26553878095001
47492,"Chauderasses","C20D:A,C20E:A",true,false,false,9873,"2021-09-19 02:31:27","2021-09-19 06:00:25",838460.944352761376649,6517659.472331424243748
47493,"Clinique Charcot","C20D:R,C20E:R",true,false,false,9874,"2021-09-19 02:31:27","2021-09-19 06:00:25",839741.916512558003888,6518319.536870893090963
47494,"Clinique Charcot","C20D:A,C20E:A",true,false,false,9875,"2021-09-19 02:31:27","2021-09-19 06:00:25",839731.921303498675115,6518321.420682252384722
2190,"Paris","21A:A",true,false,false,2364,"2021-09-19 02:31:27","2021-09-19 06:00:22",837679.109842621022835,6526564.664707166142762
2826,"St Just","90B:A",false,false,false,205,"2021-09-19 02:31:27","2021-09-19 06:00:22",841084.814993837382644,6519197.610587101429701
2960,"Terrasse","8B:A",true,false,false,2824,"2021-09-19 02:31:27","2021-09-19 06:00:22",841133.431718139443547,6518104.159117643721402
3087,"Velten","31A:A,43A:A",true,false,false,2925,"2021-09-19 02:31:27","2021-09-19 06:00:22",842407.079511370742694,6523811.242559428326786
3092,"Venissieux Marronniers","C12A:R",true,false,false,2928,"2021-09-19 02:31:27","2021-09-19 06:00:22",846064.931609240127727,6513519.04466560203582
3145,"Vincent Serre","5A:R",true,false,false,2971,"2021-09-19 02:31:27","2021-09-19 06:00:22",838817.905276688281447,6520381.951429869048297
3298,"Z.I. Chateau d'eau","C5A:A",true,false,false,3027,"2021-09-19 02:31:27","2021-09-19 06:00:22",847986.627979474025778,6527022.094459586776793
10329,"Marengo","69A:A",false,false,false,3387,"2021-09-19 02:31:27","2021-09-19 06:00:23",845902.28219720593188,6519510.132683121599257
10995,"Illhaeusern","43A:A",true,false,false,3569,"2021-09-19 02:31:27","2021-09-19 06:00:23",843993.859469744609669,6526446.249880716204643
11030,"Cimetiere Bas","50A:A",false,false,false,3580,"2021-09-19 02:31:27","2021-09-19 06:00:23",854147.930573838413693,6512949.396498562768102
11096,"Parc Lyder","C25B:R",true,false,false,3605,"2021-09-19 02:31:27","2021-09-19 06:00:23",848489.706006431952119,6513742.10703365970403
11810,"Charpennes","328A:A,C16A:A,C16A:R",true,false,false,241,"2021-09-19 02:31:27","2021-09-19 06:00:23",844723.91687646904029,6520634.220923883840442
31284,"Leriche","90B:A",true,false,false,3837,"2021-09-19 02:31:27","2021-09-19 06:00:23",839295.026829179259948,6517009.533879126422107
43423,"Solaize CRES","GE2A:A,GE2A:R",false,false,false,4847,"2021-09-19 02:31:27","2021-09-19 06:00:24",842610.534538518870249,6507285.762012423016131
43434,"Techlid Le Paisy","89E:A,GE4A:R",true,false,false,4850,"2021-09-19 02:31:27","2021-09-19 06:00:24",837085.006482181488536,6524316.312021879479289
43435,"Techlid Le Paisy","10D:R,89D:R,89E:R",true,false,false,4848,"2021-09-19 02:31:27","2021-09-19 06:00:24",837038.683358680340461,6524273.745358653366566
43454,"Hénon","2A:R,S4A:R",true,false,false,102,"2021-09-19 02:31:27","2021-09-19 06:00:24",841929.919551806058735,6521632.479273936711252
43474,"Techlid Le Paisy","GE4A:A",false,false,false,4851,"2021-09-19 02:31:27","2021-09-19 06:00:24",837052.471917674178258,6524367.545293035916984
43475,"Ecully Le Perollier","89D:A",true,false,false,4853,"2021-09-19 02:31:27","2021-09-19 06:00:24",838044.842032920336351,6522734.922890100628138
43476,"Ecully Le Perollier","19A:R,89D:R,S15A:A,S15A:R",true,false,false,4854,"2021-09-19 02:31:27","2021-09-19 06:00:24",838039.558724226197228,6522728.14401726052165
43477,"Ecully Le Perollier","19A:A",true,false,false,4852,"2021-09-19 02:31:27","2021-09-19 06:00:24",838051.582368324161507,6522746.185367316007614
43478,"Champagne Lanessan","21A:A,61B:A",true,false,false,4255,"2021-09-19 02:31:27","2021-09-19 06:00:24",839487.538573349360377,6522982.938865471631289
43494,"Maison d'Arret","C25B:A,ZI1A:R",true,false,false,4581,"2021-09-19 02:31:27","2021-09-19 06:00:24",850456.223196017555892,6510499.139206476509571
43495,"Maison d'Arret","C25B:R,ZI1A:A,ZI1A:R",true,false,false,4582,"2021-09-19 02:31:27","2021-09-19 06:00:24",850462.328493038658053,6510512.075595702044666
