"id","nom","desserte","pmr","ascenseur","escalator","gid","last_update","last_update_fme"
2512,"Pont Kitchener RD","31A:A,C20D:R,C20E:R",true,false,false,176,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10170,"Bienvenus - Pressense","C26A:R",true,false,false,3314,"2021-09-19 02:31:27","2021-09-19 06:00:22"
11940,"Grande Rue de St Clair","9B:A",true,false,false,3170,"2021-09-19 02:31:27","2021-09-19 06:00:23"
12233,"Hop.Desgenettes Vinatier","C8A:A",true,false,false,9784,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30057,"Charlemagne - C. Perier","S1A:A",true,false,false,10519,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30226,"Dupeuble","C17A:A",true,false,false,10722,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30506,"Gorge de Loup","65B:A,65B:R",false,false,false,10694,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30553,"Beauvisage - Pressensé","C16A:R",true,false,false,9788,"2021-09-19 02:31:27","2021-09-19 06:00:23"
43214,"Parilly Univ. Hippodrome","C15E:A,C15E:R",false,false,false,11038,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43217,"Vaulx - Marcel Cachin","37A:A,37A:R,57A:A,57A:R",false,false,false,10895,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43343,"Bel Air - Aubepines","73E:A,C24E:A",true,false,false,10779,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43420,"Bellecombe","GE2A:A",false,false,false,895,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43421,"Bellecombe","GE2A:R",false,false,false,894,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43422,"Yves Chauvin","GE2A:A,GE2A:R",false,false,false,4846,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43754,"Bd de Parilly","93A:A",false,false,false,11098,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45267,"Eurexpo Entrée Princ.","T5:A,T5:R",true,false,false,11127,"2021-09-19 02:31:27","2021-09-19 06:00:24"
47840,"Ecole Jacques Cartier","12B:R",false,false,false,11008,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47213,"Beauvisage CISL","26A:A,34A:A,C16A:A",true,false,false,9834,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47292,"Moulin à Vent","T6:R",true,false,false,10056,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47294,"Petite Guille","T6:R",true,false,false,10058,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47296,"Beauvisage - Pressensé","T6:R",true,false,false,10060,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47302,"Mermoz - Californie","T6:R",true,false,false,10066,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47303,"Mermoz - Moselle","T6:A",true,false,false,10067,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47304,"Mermoz - Moselle","T6:R",true,false,false,10068,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47309,"Desgenettes","T6:A",true,false,false,10073,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47364,"Grigny La Colombe","78B:A",true,false,false,9624,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47841,"Briscope","12B:A",false,false,false,11009,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47842,"Briscope","12B:R",false,false,false,11010,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47843,"Brignais Gare","12B:A",false,false,false,11011,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47844,"Brignais Gare","12B:R",false,false,false,11012,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47845,"Gare d'Oullins","17B:A",false,false,false,11013,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47846,"Gare d'Oullins","17B:R",false,false,false,11014,"2021-09-19 02:31:27","2021-09-19 06:00:25"
76,"Arago","C11A:R",true,false,false,843,"2021-09-19 02:31:27","2021-09-19 06:00:21"
390,"Champfleury","21A:R,61B:R",true,false,false,1074,"2021-09-19 02:31:27","2021-09-19 06:00:21"
474,"Chemin des Moulins","17B:R,C7B:R",true,false,false,1131,"2021-09-19 02:31:27","2021-09-19 06:00:21"
47847,"Oullins Clement Desormes","17B:A,17B:R",false,false,false,11015,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47851,"O'Hara","37A:A,37A:R",false,false,false,11108,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47854,"St-Genis Lycee Paillot","78B:A",false,false,false,11016,"2021-09-19 02:31:27","2021-09-19 06:00:25"
588,"Contrebandiers","S11A:R",false,false,false,1230,"2021-09-19 02:31:27","2021-09-19 06:00:21"
717,"Demi-Lune Mairie","5A:R,73D:R,C21A:A,C21A:R",true,false,false,1308,"2021-09-19 02:31:27","2021-09-19 06:00:21"
778,"Duchere Piscine","66B:A,C14A:A,C6C:R",true,false,false,1339,"2021-09-19 02:31:27","2021-09-19 06:00:21"
47855,"St-Genis Lycee Paillot","78B:R",false,false,false,11017,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47864,"Tassin Leclerc","5A:A",false,false,false,11059,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47866,"Le Prainet","16A:R",false,false,false,11123,"2021-09-19 02:31:27","2021-09-19 06:00:25"
1143,"Hauts de Solaize","39A:A,GE2A:A",false,false,false,1541,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1635,"Les Bruyeres","9B:R",true,false,false,1930,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1761,"Les Sources","C14A:R,S15A:R",true,false,false,6072,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2358,"Place Croix-Luizet","37A:A,69A:R,C17A:A",true,false,false,2440,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2487,"Pont de La Mulatiere","15C:A,63A:A,C10A:A,C7B:A",true,false,false,2531,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2488,"Pont de La Mulatiere","15C:R,63A:R,C10A:R,C7B:R",true,false,false,2530,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2514,"Pont Kitchener R.G.","31A:A,46A:A,49A:A,55B:A,8B:A,C19A:A,C21A:A",true,false,false,178,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2547,"Pont Rouge","11B:A,12B:A,14B:A",false,false,false,2551,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2548,"Pont Rouge","11B:R,12B:R,14B:R",false,false,false,2550,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10177,"Abondance","C11A:R",true,false,false,3318,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10196,"Les Canuts","2A:A,33A:A",true,false,false,3324,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10300,"Mas du Taureau","52A:A,C3A:R",false,false,false,2166,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10460,"Montee de la Boucle","38B:R",false,false,false,3448,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30561,"Falsan","2A:R,31A:R",false,false,false,10727,"2021-09-19 02:31:27","2021-09-19 06:00:23"
31202,"Saint-Genis Barolles","78B:A",false,false,false,10746,"2021-09-19 02:31:27","2021-09-19 06:00:23"
32295,"Marne Montferrat","24A:R",false,false,false,10707,"2021-09-19 02:31:27","2021-09-19 06:00:23"
32682,"Gorge de Loup","14B:A,14B:R,5A:A,5A:R",false,false,false,10747,"2021-09-19 02:31:27","2021-09-19 06:00:23"
33429,"Petite Guille","34A:R",true,false,false,10094,"2021-09-19 02:31:27","2021-09-19 06:00:23"
43755,"Bd de Parilly","93A:R",false,false,false,11099,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43835,"Hôtel Région Montrochet","S1A:R",true,false,false,10886,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45001,"Petite Guille","34A:A",true,false,false,10095,"2021-09-19 02:31:27","2021-09-19 06:00:24"
323,"Mermoz - Californie","C15A:R",true,false,false,1011,"2021-09-19 02:31:27","2021-09-19 06:00:21"
338,"Caluire Victor Hugo","40A:R",false,false,false,1028,"2021-09-19 02:31:27","2021-09-19 06:00:21"
47368,"Les Provences","C19A:A",true,false,false,9640,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47369,"Vaulx-en-Velin Aragon","C8A:A",true,false,false,11045,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47377,"Vinatier","T6:A",true,false,false,10077,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47378,"Vinatier","T6:R",true,false,false,10078,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47379,"Les Bluets","7A:A",true,false,false,9955,"2021-09-19 02:31:27","2021-09-19 06:00:25"
340,"Cambon","26A:R",false,false,false,1030,"2021-09-19 02:31:27","2021-09-19 06:00:21"
423,"Charly Centre","78B:A",true,false,false,1103,"2021-09-19 02:31:27","2021-09-19 06:00:21"
540,"Claude Farrere","C25B:A",true,false,false,1184,"2021-09-19 02:31:27","2021-09-19 06:00:21"
589,"Contrebandiers","S11A:A",false,false,false,1229,"2021-09-19 02:31:27","2021-09-19 06:00:21"
645,"Croizat - Coblod","35A:A,39A:A",true,false,false,1260,"2021-09-19 02:31:27","2021-09-19 06:00:21"
847,"Eglantines","68B:R",false,false,false,1389,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1820,"Ludovic Bonin","C12A:A",true,false,false,2094,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1954,"ENS Lyon","34A:A",true,false,false,786,"2021-09-19 02:31:27","2021-09-19 06:00:22"
47380,"Marais","37A:R,7A:R",true,false,false,9956,"2021-09-19 02:31:27","2021-09-19 06:00:25"
2344,"Piscine d'Alaï","14B:A,2EX:R,73E:R,C21A:R,C24D:R,C24E:R",true,false,false,695,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2408,"Plan du Loup (Les Razes)","C19A:R",true,false,false,2459,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2549,"Pont Wilson","132:R,171:R,27A:R",true,false,false,188,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2555,"Quai Gillet","2A:A,40A:R,45B:A",true,false,false,2554,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3149,"Vitton - Belges","C1A:A,C6C:A",true,false,false,2974,"2021-09-19 02:31:27","2021-09-19 06:00:22"
10055,"Fontaines Petit Moulin","40A:R,70A:R",false,false,false,3279,"2021-09-19 02:31:27","2021-09-19 06:00:22"
12124,"Les Villas","3A:R,61B:A",true,false,false,9696,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30212,"Minimes Théatres Romains","325:A",true,true,true,9732,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30213,"Minimes Théatres Romains","325:R",true,true,true,9733,"2021-09-19 02:31:27","2021-09-19 06:00:23"
30214,"St Just","325:A,325:R",true,false,false,9734,"2021-09-19 02:31:27","2021-09-19 06:00:23"
33905,"La Doua","37A:R,C17A:R,C26A:R",true,false,false,9792,"2021-09-19 02:31:27","2021-09-19 06:00:23"
33947,"Parilly","79A:A",true,false,false,9673,"2021-09-19 02:31:27","2021-09-19 06:00:23"
34433,"Esplanade des Arts","50A:R",true,false,false,9794,"2021-09-19 02:31:27","2021-09-19 06:00:23"
34713,"Hop.Desgenettes Vinatier","C8A:R",true,false,false,9795,"2021-09-19 02:31:27","2021-09-19 06:00:23"
34814,"Casimir - Perier","63A:R",false,false,false,6540,"2021-09-19 02:31:27","2021-09-19 06:00:23"
34834,"Place des Archives","T1A:A,T2:A,T2:R",true,false,false,500,"2021-09-19 02:31:27","2021-09-19 06:00:23"
43937,"Vaulx - Marcel Cachin","37A:R,57A:R",false,false,false,10896,"2021-09-19 02:31:27","2021-09-19 06:00:24"
43944,"Cimetiere de St-Priest","76A:A,76A:R,ZI8A:A,ZI8A:R",true,false,false,10780,"2021-09-19 02:31:27","2021-09-19 06:00:24"
44382,"Seigliere - Jaures","29A:A",false,false,false,5577,"2021-09-19 02:31:27","2021-09-19 06:00:24"
54,"Ampere","71A:R",true,false,false,826,"2021-09-19 02:31:27","2021-09-19 06:00:21"
475,"Chemin des Pivolles","52A:A",true,false,false,1132,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1298,"L'Aventuriere","S14A:A",true,false,false,5958,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1349,"La Combe","40A:A",false,false,false,5979,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1420,"La Mouche","15C:A",false,false,false,6017,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1505,"Laurent Bonnevay","C15A:A,C15A:R",true,false,false,234,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1543,"Le Gregoire","3A:R",true,false,false,1851,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1544,"Le Guillot","72C:A",true,false,false,1854,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1622,"Les Battieres","65B:R,73E:R,C21A:A,C21A:R,C24D:R,C24E:R",true,false,false,1918,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1638,"Les Cedres","68B:A",false,false,false,1935,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1655,"Les Coquelicots","72C:R,98G:R",true,false,false,1949,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1821,"Ludovic Bonin","C12A:R",true,false,false,2093,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1918,"Marjolet","15C:R,15F:R",false,false,false,2154,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1950,"Menival Centre","65B:A,C21A:R",true,false,false,2171,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2097,"Moulin Carron","19A:R,89D:R,S15A:A,S15A:R",true,false,false,2293,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2760,"St-Alexandre","55B:R,C20D:R,C21A:R",true,false,false,2689,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2803,"St Genis Les Ollieres","72C:R",true,false,false,2733,"2021-09-19 02:31:27","2021-09-19 06:00:22"
45268,"Eurexpo Entrée Princ.","T5:A,T5:R",true,false,false,10587,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45270,"Grange Blanche","T5:A",true,false,false,9137,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45638,"Porte de Lyon","3A:R",true,false,false,2472,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45639,"St Germain Pain Beni","21A:R",false,false,false,3528,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45842,"Vaulx Place Boissier","7A:A",false,false,false,10883,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45864,"Archives Departementales","T4A:A,T4A:R",true,false,false,765,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45883,"Gare Part-Dieu Villette","T4A:A",true,false,false,535,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45884,"Gare Part-Dieu Villette","T3:R,T4A:R",true,false,false,534,"2021-09-19 02:31:27","2021-09-19 06:00:24"
97,"Avignon","93A:A",true,false,false,861,"2021-09-19 02:31:27","2021-09-19 06:00:21"
267,"Bron Terraillon","24A:A,25A:A,52A:R",true,false,false,977,"2021-09-19 02:31:27","2021-09-19 06:00:21"
351,"Carrefour Liberation","5A:A,5A:R",true,false,false,1035,"2021-09-19 02:31:27","2021-09-19 06:00:21"
497,"Cimetiere Communautaire","26A:A,52A:R,93A:A,C17A:A",true,false,false,1148,"2021-09-19 02:31:27","2021-09-19 06:00:21"
46075,"Petetin","78B:R",false,false,false,5117,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46078,"Rillieux Victor Hugo","S8A:R",false,false,false,5100,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46082,"Hopital Lyon Sud","17B:R",true,false,false,1566,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46088,"Gare Part-Dieu V.Merle","C13B:A,C9A:R",true,false,false,9322,"2021-09-19 02:31:27","2021-09-19 06:00:24"
655,"Curie - Jules Guesde","35A:A",true,false,false,1265,"2021-09-19 02:31:27","2021-09-19 06:00:21"
721,"Demi-Lune Vauboin","142A:A,55B:A,73D:A,86A:A,98G:A,C21A:A,C21A:R",true,false,false,1310,"2021-09-19 02:31:27","2021-09-19 06:00:21"
930,"Foch","27A:A,9B:A,9B:R,C4A:A",true,false,false,305,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1154,"Henon - Deleuvre","C18A:A",true,false,false,1543,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1155,"Henri Gorjus","2A:A,C18A:R",true,false,false,1546,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1560,"Le Plat","55B:R",true,false,false,1870,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1623,"Les Battieres","73E:A,C21A:A,C21A:R,C24D:A,C24E:A",true,false,false,1917,"2021-09-19 02:31:27","2021-09-19 06:00:22"
35360,"Pailleron","S4A:A,S4A:R",true,false,false,10019,"2021-09-19 02:31:27","2021-09-19 06:00:23"
35436,"Ravat","S1A:R",true,false,false,10523,"2021-09-19 02:31:27","2021-09-19 06:00:23"
46026,"Place Guichard","302A:A",true,false,false,91,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46027,"Place Guichard","302A:R",true,false,false,92,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46028,"Jean Macé","302A:A",true,false,false,286,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46030,"Place Jean Jaurès","302A:A",true,false,false,322,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46031,"Debourg","302A:A",true,false,false,316,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46032,"Debourg","302A:R",true,false,false,321,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46033,"Stade de Gerland Le LOU","302A:A",true,false,false,311,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46054,"Masséna","301A:A",true,false,false,129,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46055,"Charpennes","301A:A",true,false,false,246,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46056,"République Villeurbanne","301A:A",true,false,false,307,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46060,"Laurent Bonnevay","301A:A",true,false,false,221,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46061,"Laurent Bonnevay","301A:R",true,false,false,222,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46070,"Lucien Maitre","S5A:A",true,false,false,5115,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46074,"Petetin","78B:A",false,false,false,5118,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46091,"Campus Lyon Ouest","55B:R",true,false,false,4790,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46092,"Campus Lyon Ouest","C6C:R",true,false,false,10723,"2021-09-19 02:31:27","2021-09-19 06:00:24"
579,"Colin","37A:R,69A:A",true,false,false,1223,"2021-09-19 02:31:27","2021-09-19 06:00:21"
46093,"Campus Lyon Ouest","3A:A,3A:R,C6C:A,C6C:R,C6E:A,C6E:R",true,false,false,4792,"2021-09-19 02:31:27","2021-09-19 06:00:24"
581,"Colin","C17A:A",true,false,false,1225,"2021-09-19 02:31:27","2021-09-19 06:00:21"
700,"Decines Eglise","16A:R,57A:R",true,false,false,1298,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1432,"La Pelletiere","132:R,171:R,S8A:R",true,false,false,6025,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1473,"La Villette","25A:A,C13B:R",true,false,false,1796,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1483,"Lacassagne - Eugenie","C26A:A",true,false,false,1807,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1545,"Le Guillot","72C:R",true,false,false,1853,"2021-09-19 02:31:27","2021-09-19 06:00:22"
46094,"Campus Lyon Ouest","C6E:A,C6E:R",true,false,false,11001,"2021-09-19 02:31:27","2021-09-19 06:00:24"
47381,"Vaulx - La Grappiniere","37A:R,7A:R",true,false,false,9957,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47384,"Colin","37A:A,69A:R",true,false,false,9960,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47385,"Challemel Lacour Artill.","34A:A,64A:A",true,false,false,9652,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47386,"Vaulx Pasteur","37A:A,57A:A",false,false,false,9961,"2021-09-19 02:31:27","2021-09-19 06:00:25"
1573,"Le Rontet","85A:R",true,false,false,1882,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1657,"Les Cotes","15C:R,15F:R",false,false,false,1950,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1658,"Les Coutures","17B:A,17B:R,8B:A",true,false,false,1953,"2021-09-19 02:31:27","2021-09-19 06:00:22"
47387,"General Benoist","52A:R",true,false,false,9962,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47388,"Verdun - Paul Cezanne","57A:A",false,false,false,10380,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47390,"Meyzieu Plantees","67A:R",true,false,false,9840,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47403,"Meyzieu Jacques Prevert","85A:R",false,false,false,9843,"2021-09-19 02:31:27","2021-09-19 06:00:25"
2113,"Narcel","C19A:A",true,false,false,2310,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2308,"Peupliers","132:R,171:R,C5A:R",true,false,false,2413,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2881,"St Priest Menival","C25B:A",true,false,false,2763,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2956,"Tassin Les Bruyeres","72C:R",true,false,false,2820,"2021-09-19 02:31:27","2021-09-19 06:00:22"
36014,"Vaulx - La Grappiniere","52A:A,52A:R,C3A:A,C3A:R",true,false,false,9720,"2021-09-19 02:31:27","2021-09-19 06:00:23"
36271,"Bonnefond","78B:A",true,false,false,4170,"2021-09-19 02:31:27","2021-09-19 06:00:24"
36754,"St-Genis Lycee Descartes","17B:A,78B:R",true,false,false,3245,"2021-09-19 02:31:27","2021-09-19 06:00:24"
36938,"St Fons Sembat","60A:A,64A:A",false,false,false,10776,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37176,"Roosevelt - Vaucanson","ZI3A:A,ZI3A:R",false,false,false,4269,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37177,"Z.I. Ouest","ZI3A:A,ZI3A:R",false,false,false,4270,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37178,"Z.I. Roosevelt","ZI3A:A,ZI3A:R",false,false,false,10777,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37460,"Trois Renards","5A:R",false,false,false,10621,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37498,"Dardilly Les Longes","61B:R",true,false,false,9700,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37499,"Chemin du bois","61B:A",true,false,false,9701,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46101,"Bel Air - Aubepines","73E:R,C24E:R",true,false,false,705,"2021-09-19 02:31:27","2021-09-19 06:00:24"
47425,"Fosse aux Ours","C9A:R",true,false,false,9857,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47426,"Pinel Lepine","C9A:R",true,false,false,9858,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47429,"Pressin","11B:A",true,false,false,9671,"2021-09-19 02:31:27","2021-09-19 06:00:25"
46110,"Thurins Mairie","11B:A",false,false,false,4948,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46123,"Gare d'Oullins","14B:A",true,false,false,741,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46125,"Gare d'Oullins","15C:A",true,false,false,744,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46126,"Gare d'Oullins","15C:R",true,false,false,743,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46127,"Parc Bourrat","17B:A",false,false,false,5122,"2021-09-19 02:31:27","2021-09-19 06:00:24"
47405,"Carreau Brossolette","85A:R",true,false,false,9845,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47408,"J.Jaures - Malherbe","95A:A",true,false,false,9970,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47409,"Fenelon","95A:A,ZI2A:A",false,false,false,9971,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47410,"Jonage Le Vivier","95A:A",false,false,false,9972,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47420,"Rd Pt Charles de Gaulle","26A:R",true,false,false,9853,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47422,"Galline","69A:A",false,false,false,9855,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47424,"Joliot-Curie - M. Sembat","79A:A",true,false,false,9677,"2021-09-19 02:31:27","2021-09-19 06:00:25"
47435,"Chantelot","80A:R",false,false,false,9637,"2021-09-19 02:31:27","2021-09-19 06:00:25"
583,"Le Grand Roule","17B:A,8B:R",true,false,false,1227,"2021-09-19 02:31:27","2021-09-19 06:00:21"
856,"Entree de Decines","52A:R",true,false,false,1394,"2021-09-19 02:31:27","2021-09-19 06:00:21"
989,"St Genis Gadagne","88B:A,88B:R",true,false,false,1452,"2021-09-19 02:31:27","2021-09-19 06:00:21"
1156,"Henri Gorjus","2A:R,C18A:A",true,false,false,1545,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1395,"La Gadiniere","78B:R",false,false,false,5999,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1639,"Les Cedres","68B:R",false,false,false,1936,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1643,"Les Chaux","C20D:R,C20E:R",true,false,false,1940,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1660,"Les Dauphins","76A:R",false,false,false,9121,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1661,"Les Dauphins","76A:A",false,false,false,9122,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1784,"Lesire","52A:A,C3A:R",true,false,false,2068,"2021-09-19 02:31:27","2021-09-19 06:00:22"
1922,"Marne Pagere","24A:A",false,false,false,2160,"2021-09-19 02:31:27","2021-09-19 06:00:22"
2794,"St Genis Bellevue","88B:R",true,false,false,2724,"2021-09-19 02:31:27","2021-09-19 06:00:22"
3254,"Abattoirs","87A:A,ZI1A:A",true,false,false,3012,"2021-09-19 02:31:27","2021-09-19 06:00:22"
37601,"Place Coponat","68B:A,68B:R,76A:A,76A:R",true,false,false,10778,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37645,"Vallas","73D:R,C24D:R",false,false,false,9693,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37684,"Serpoly Nervieux","S7A:A,S7A:R",false,false,false,10546,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37685,"St Cyr Eglise","S7A:A",false,false,false,10547,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37686,"St Cyr Eglise","S7A:A,S7A:R",false,false,false,10548,"2021-09-19 02:31:27","2021-09-19 06:00:24"
37735,"Chemin du bois","61B:R",true,false,false,9702,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46098,"Ecully Grandes Ecoles","3A:A,3A:R,C6C:R,C6E:R,PL3A:A",true,false,false,3050,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46100,"Bel Air - Aubepines","C24E:A",true,false,false,706,"2021-09-19 02:31:27","2021-09-19 06:00:24"
656,"Curie - Jules Guesde","35A:R",true,false,false,1264,"2021-09-19 02:31:27","2021-09-19 06:00:21"
867,"Etats-Unis Leriche","26A:R",true,false,false,1396,"2021-09-19 02:31:27","2021-09-19 06:00:21"
45841,"St-Genis 2","17B:A,17B:R",true,false,false,2712,"2021-09-19 02:31:27","2021-09-19 06:00:24"
45844,"Duchere Tunnel","C14A:R",true,false,false,5031,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46374,"Compagnon","30B:R,T36:A",false,false,false,5345,"2021-09-19 02:31:27","2021-09-19 06:00:24"
46432,"Liauthaud","81A:A",false,false,false,5418,"2021-09-19 02:31:27","2021-09-19 06:00:24"
